"시군구별","성별","연령별",2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
"남구","계","50-54세",11800,11791,11260,10626,9871,9260,8673,8371,8254,8443,8553,8610,8523,8117,7687,7264,6883,6736,6807,6792,7005
"남구","계","55-59세",11446,11289,11433,11409,11432,11416,11255,10883,10466,9875,9384,8875,8588,8484,8678,8778,8838,8733,8297,7851,7417
"남구","계","60-64세",12902,13042,12423,11837,11165,10845,10654,10929,11053,11177,11220,11107,10774,10394,9850,9404,8928,8652,8570,8773,8868
"남구","계","65-69세",11064,11311,11664,11703,12044,12073,12208,11808,11424,10908,10707,10579,10866,11001,11123,11173,11079,10781,10436,9920,9499
"남구","계","70-74세",8666,8906,8811,9276,9739,9906,10096,10563,10784,11269,11400,11607,11285,10976,10535,10390,10297,10587,10732,10861,10919
"남구","계","75-79세",6432,6432,6738,7032,7393,7559,7750,7756,8280,8776,9016,9258,9745,10028,10551,10710,10948,10688,10443,10053,9954
"남구","계","80-84세",5248,5629,5588,5417,5013,5090,5143,5476,5775,6104,6314,6539,6594,7094,7543,7807,8059,8530,8856,9379,9550
"남구","계","85-89세",2805,2943,3117,3206,3320,3528,3783,3787,3722,3473,3598,3696,3970,4197,4432,4633,4842,4919,5341,5702,5950
"남구","계","90-94세",900,984,1066,1212,1332,1419,1500,1623,1703,1792,1921,2074,2080,2045,1899,2008,2099,2280,2412,2531,2685
"남구","계","95세이상",216,234,267,281,301,341,375,419,474,523,567,603,659,702,745,804,869,879,872,818,889
"북구","계","계",441962,434313,424282,418316,413070,408540,404715,401525,398454,395443,392500,389568,386639,383654,380591,377459,374238,370851,367355,363736,360043
"북구","계","0 - 4세",12252,10843,9484,8916,8550,8418,8471,8670,8971,9328,9630,9859,10026,10134,10198,10227,10203,10102,9952,9766,9549
"북구","계","5 - 9세",18271,16915,15349,13673,12106,10818,9894,9194,8709,8352,8196,8202,8348,8602,8912,9169,9370,9517,9612,9669,9692
"북구","계","10 - 14세",19512,19002,18423,18235,17636,16819,15697,14601,13175,11793,10632,9778,9089,8584,8209,8033,8008,8128,8367,8659,8897
"북구","계","15 - 19세",22404,20805,19523,19130,19188,18963,18587,18367,18338,17855,17122,16068,15024,13658,12309,11141,10282,9566,9026,8623,8419
"북구","계","20-24세",35447,34003,31250,27989,25354,23802,22797,22254,22112,22322,22259,22005,21850,21850,21333,20559,19457,18350,16892,15415,14150
"북구","계","25-29세",31163,31095,30165,30058,29389,28094,26745,25201,22957,21335,20533,20193,19929,19775,20035,20071,19899,19750,19729,19265,18572
"북구","계","30-34세",26335,26325,26503,26773,27082,26916,26770,26104,25935,25194,24014,22767,21535,19838,18593,18011,17843,17598,17463,17760,17806
"북구","계","35-39세",26414,24520,23319,23395,23384,24025,24667,25345,25576,25850,25568,25236,24450,24181,23400,22269,21066,20005,18524,17394,16888
"북구","계","40-44세",32184,31292,29779,27652,25863,24146,22842,22392,22652,22729,23392,24017,24604,24745,24979,24644,24255,23473,23201,22427,21349
"북구","계","45-49세",36391,33936,31584,30549,30291,30276,30052,29267,27515,25966,24364,23101,22628,22845,22880,23512,24122,24677,24790,25028,24681
"북구","계","50-54세",41353,41214,39905,38698,36642,34613,32617,30875,30213,30244,30443,30359,29657,27961,26428,24828,23561,23080,23277,23300,23915
"북구","계","55-59세",36565,36089,37456,37799,38316,38464,38517,37647,36687,34868,33100,31339,29805,29347,29525,29802,29777,29124,27489,26021,24478
"북구","계","60-64세",34340,35682,35149,34673,33572,33642,33265,34814,35240,35844,36068,36148,35316,34429,32737,31154,29584,28235,27934,28205,28541
"북구","계","65-69세",24069,25110,26958,28577,30825,31753,33080,32570,32227,31238,31355,31019,32487,32831,33390,33589,33671,32897,32087,30530,29129
"북구","계","70-74세",17436,18081,18346,19660,21150,22193,23266,25098,26679,28809,29664,30910,30417,30113,29197,29331,29030,30430,30734,31277,31477
"북구","계","75-79세",12200,12465,13187,13872,14951,15833,16504,16884,18196,19649,20688,21710,23415,24891,26863,27630,28791,28336,28087,27264,27422
"북구","계","80-84세",9435,10229,10547,10545,9994,10110,10439,11200,11875,12810,13618,14255,14635,15829,17121,18072,18980,20489,21828,23588,24247
"북구","계","85-89세",4557,4882,5280,5723,6096,6674,7256,7481,7473,7045,7219,7567,8184,8701,9331,9958,10483,10806,11769,12750,13513
"북구","계","90-94세",1349,1516,1716,1998,2226,2451,2646,2875,3131,3325,3650,3968,4071,4055,3782,3951,4214,4600,4898,5207,5597
"북구","계","95세이상",285,309,359,401,455,530,603,686,793,887,985,1067,1169,1285,1369,1508,1642,1688,1696,1588,1721
"수성구","계","계",404802,398893,401209,399278,397080,394629,391944,389069,386093,383075,380031,376978,373938,370885,367819,364758,361667,358543,355376,352154,348882
"수성구","계","0 - 4세",9152,8331,8084,7584,7194,6840,6736,6861,7111,7419,7699,7932,8117,8253,8349,8407,8421,8371,8270,8129,7953
"수성구","계","5 - 9세",18162,17202,17018,16050,14860,13751,12761,11809,11058,10458,9972,9789,9881,10154,10516,10845,11111,11316,11463,11557,11610
"수성구","계","10 - 14세",23433,22774,22987,23157,22925,22501,21698,20778,19447,17867,16430,15205,14073,13164,12455,11919,11720,11823,12138,12550,12912
"수성구","계","15 - 19세",23087,23284,22708,22411,22453,22406,22146,22225,22326,22045,21549,20649,19638,18259,16692,15332,14213,13167,12339,11695,11248
"수성구","계","20-24세",24049,21891,21572,20193,19026,18903,18997,18345,18271,18399,18458,18285,18344,18353,18048,17575,16722,15834,14634,13339,12287
"수성구","계","25-29세",23270,22220,21356,20953,20396,19148,18042,17454,16087,15134,14952,14897,14392,14438,14577,14682,14526,14544,14497,14233,13788
"수성구","계","30-34세",19310,19611,20719,20778,20925,20484,20011,19241,18954,18351,17258,16355,15750,14500,13680,13412,13316,12937,13025,13145,13261
"수성구","계","35-39세",21044,19554,19795,20128,20547,21189,21833,22354,22428,22633,22212,21738,20983,20656,19978,18915,17979,17248,15961,15027,14618
"수성구","계","40-44세",31193,30668,30606,29231,27565,26118,24858,24239,24331,24549,25081,25767,26317,26415,26644,26199,25664,24841,24423,23646,22479
"수성구","계","45-49세",36302,34153,33090,32874,33172,33507,33587,32959,31333,29483,27910,26531,25895,26000,26178,26723,27470,28017,28106,28336,27867
"수성구","계","50-54세",40490,40053,38972,37467,35468,33826,32217,31130,30996,31357,31715,31802,31180,29600,27875,26415,25109,24554,24682,24827,25354
"수성구","계","55-59세",33836,33840,35178,35741,36555,36635,36212,35100,33790,32019,30597,29188,28264,28213,28613,28979,29079,28495,27029,25476,24159
"수성구","계","60-64세",31150,32016,31929,31490,30673,30859,30778,31825,32257,32930,32963,32634,31704,30607,29071,27854,26618,25817,25814,26219,26582
"수성구","계","65-69세",23696,24463,26078,27258,28610,28968,29854,29550,29125,28351,28520,28406,29409,29801,30415,30453,30220,29420,28468,27092,26013
"수성구","계","70-74세",17410,18069,18506,19685,21203,22144,22974,24415,25540,26856,27231,28098,27805,27413,26678,26831,26710,27682,28061,28641,28688
"수성구","계","75-79세",12385,12650,13382,14264,15314,15965,16678,16996,18130,19553,20452,21261,22643,23745,25038,25450,26293,26010,25660,24997,25147
"수성구","계","80-84세",9658,10354,10716,10753,10199,10546,10822,11468,12233,13099,13706,14377,14681,15746,17022,17847,18605,19861,20907,22132,22551
"수성구","계","85-89세",5238,5531,5961,6320,6641,7118,7679,7935,7939,7496,7824,8098,8656,9260,9868,10387,10958,11223,12136,13152,13842
"수성구","계","90-94세",1604,1852,2111,2445,2788,3057,3284,3499,3712,3911,4217,4576,4711,4696,4397,4655,4890,5290,5673,5998,6370
"수성구","계","95세이상",333,377,441,496,566,664,777,886,1025,1165,1285,1390,1495,1612,1725,1878,2043,2093,2090,1963,2153
"달서구","계","계",545773,542805,534049,523927,515032,507321,500570,494697,489100,483718,478500,473438,468478,463611,458782,453993,449171,444288,439330,434339,429274
"달서구","계","0 - 4세",13119,12232,11250,10273,9693,9319,9210,9316,9609,9949,10236,10466,10638,10758,10828,10875,10858,10770,10622,10431,10204
"달서구","계","5 - 9세",21710,20748,19032,17085,14996,13514,12292,11416,10568,10073,9735,9637,9730,10015,10344,10622,10843,11006,11118,11189,11225
"달서구","계","10 - 14세",24910,24397,23841,23490,22746,21471,20137,18667,16961,15051,13652,12465,11575,10718,10214,9873,9780,9879,10154,10480,10755
"달서구","계","15 - 19세",27109,26565,25260,24642,24622,24561,23928,23578,23385,22774,21624,20390,18969,17322,15458,14084,12894,12001,11138,10631,10285
"달서구","계","20-24세",39067,37073,35167,32203,29471,28110,27366,26435,26140,26298,26374,25889,25686,25579,25039,23995,22845,21476,19915,18147,16839
"달서구","계","25-29세",38269,37477,35922,34873,33730,31946,30247,28883,26634,24773,24017,23717,23154,23050,23308,23449,23091,23007,22935,22469,21568
"달서구","계","30-34세",32115,33718,33549,33006,32866,31816,31029,30134,29621,28765,27275,25839,24679,22819,21358,20818,20659,20217,20181,20462,20602
"달서구","계","35-39세",31484,30350,29387,29207,28710,29299,29805,30064,30178,30414,29700,29112,28249,27743,26907,25517,24168,23092,21384,20041,19553
"달서구","계","40-44세",39468,39405,37794,35003,32621,30260,28549,27872,28012,27777,28518,29102,29436,29577,29819,29168,28628,27785,27293,26472,25120
"달서구","계","45-49세",44012,41876,39338,38571,38290,38230,37800,36714,34420,32382,30232,28628,27944,28076,27858,28605,29205,29590,29761,30015,29407
"달서구","계","50-54세",52025,50977,49038,46401,43764,41309,39184,37117,36869,36960,37188,36971,36024,33859,31940,29883,28333,27673,27795,27586,28346
"달서구","계","55-59세",48674,47983,49214,49020,48596,47971,46962,45372,43274,41105,39012,37182,35360,35300,35506,35852,35740,34897,32860,31061,29100
"달서구","계","60-64세",46619,48410,47920,46628,44988,44420,43728,44921,44886,44701,44329,43571,42234,40425,38523,36662,35033,33424,33508,33794,34212
"달서구","계","65-69세",32767,33859,36598,38799,41423,42502,43989,43328,42308,40955,40570,40030,41253,41279,41228,41017,40438,39305,37729,36051,34382
"달서구","계","70-74세",22289,23727,24344,26336,28483,29867,30887,33356,35429,37896,38911,40320,39717,38841,37663,37384,36956,38187,38265,38330,38242
"달서구","계","75-79세",14191,14684,16019,17265,18737,20067,21323,21754,23646,25629,26936,27931,30233,32152,34426,35357,36660,36109,35387,34401,34223
"달서구","계","80-84세",10785,11649,11927,11943,11377,11782,12306,13424,14472,15630,16776,17864,18250,19925,21615,22776,23691,25693,27396,29409,30218
"달서구","계","85-89세",5270,5632,6150,6582,6944,7595,8245,8392,8388,7951,8324,8786,9630,10379,11132,12011,12837,13139,14456,15692,16605
"달서구","계","90-94세",1623,1738,1931,2169,2487,2707,2940,3224,3468,3678,4044,4400,4462,4435,4157,4436,4762,5249,5646,5987,6534
"달서구","계","95세이상",267,305,368,431,488,575,643,730,832,957,1047,1138,1255,1359,1459,1609,1750,1789,1787,1691,1854
"달성군","계","계",265853,266255,263001,260161,258357,257429,257216,257588,257672,257479,257048,256372,255492,254393,253134,251754,250216,248548,246759,244893,242946
"달성군","계","0 - 4세",12423,11086,9722,8683,8143,7943,7970,8093,8243,8424,8546,8631,8682,8707,8718,8718,8689,8612,8502,8366,8206
"달성군","계","5 - 9세",15677,15050,14251,13106,11636,10349,9230,8423,7770,7446,7342,7382,7482,7629,7814,7947,8042,8107,8142,8162,8169
"달성군","계","10 - 14세",13755,14289,14545,14800,14722,14296,13660,12982,12019,10739,9646,8675,7958,7360,7065,6957,6978,7061,7203,7382,7513
"달성군","계","15 - 19세",11038,11652,11856,12011,12522,13020,13311,13475,13756,13681,13269,12663,12010,11083,9902,8929,8073,7447,6913,6659,6552
"달성군","계","20-24세",12236,11101,10567,10189,9980,10096,10498,10567,10710,11155,11516,11656,11684,11828,11673,11271,10716,10127,9317,8353,7605
"달성군","계","25-29세",16002,15439,14575,13815,13152,12306,11603,11344,10854,10349,10198,10334,10170,10198,10498,10667,10642,10580,10680,10478,10102
"달성군","계","30-34세",19263,19312,18316,17633,17377,17107,16830,16559,16289,15904,15131,14353,13854,13033,12233,11917,11928,11681,11679,11924,12034
"달성군","계","35-39세",22617,21197,19883,19150,18233,18175,18348,18578,18706,18954,18862,18553,18134,17783,17337,16464,15595,14990,14029,13138,12798
"달성군","계","40-44세",24897,25492,24856,23182,21800,20051,18761,18221,18127,17751,18089,18454,18711,18833,19046,18880,18514,18067,17711,17262,16376
"달성군","계","45-49세",21058,21073,21118,21761,22512,23187,23469,22954,21655,20564,19075,17992,17532,17477,17182,17579,17955,18218,18338,18537,18343
"달성군","계","50-54세",21142,21541,21284,21069,20637,20472,20213,20195,20792,21478,22092,22320,21803,20590,19569,18176,17208,16796,16773,16530,16950
"달성군","계","55-59세",19742,19825,20527,20651,20784,20949,21134,20980,20862,20436,20199,19815,19635,20071,20630,21155,21333,20830,19689,18722,17408
"달성군","계","60-64세",19370,20298,20279,19962,19526,19465,19404,20202,20461,20694,20901,21057,20816,20587,20040,19674,19182,18907,19240,19718,20185
"달성군","계","65-69세",13311,14207,15497,16635,17986,18705,19498,19541,19333,18981,18963,18915,19661,19891,20111,20298,20412,20127,19842,19238,18818
"달성군","계","70-74세",9245,9912,10085,10955,12044,12786,13545,14809,15933,17251,17943,18682,18680,18458,18105,18080,18034,18748,18969,19191,19362
"달성군","계","75-79세",5741,5965,6560,7198,7850,8588,9199,9413,10241,11247,11933,12630,13768,14792,15993,16610,17275,17255,17044,16731,16716
"달성군","계","80-84세",4642,4889,4885,4931,4727,4876,5103,5622,6149,6675,7300,7819,8010,8748,9604,10201,10803,11756,12658,13699,14212
"달성군","계","85-89세",2631,2763,2912,2981,3150,3334,3580,3626,3654,3488,3616,3820,4203,4585,4939,5410,5797,5952,6533,7182,7651
"달성군","계","90-94세",870,948,1051,1190,1287,1399,1496,1597,1657,1759,1874,2028,2059,2060,1949,2039,2191,2421,2631,2797,3066
"달성군","계","95세이상",193,216,232,259,289,325,364,407,461,503,553,593,640,680,726,782,849,866,866,824,880
